Cust ID,Order #,Order Date,Total $,SKU Category,Qty
C0226,ORD108020,Oct 31 2024,922.74,Home,1
C0967,ORD104893,25-08-2024,,Accessories,7
C0417,ORD105534,02-04-2024,$530.15,Apparel,1
C0318,ORD103652,2024-07-11,"1,093.66",Apparel,3
C0975,ORD108646,Jan 26 2024,248.69,Apparel,1
C0939,ORD100938,2024-08-02,664.71,Footwear,5
C0222,ORD108413,09/20/2024,475.76,Footwear,5
C0297,ORD108179,06/30/2024,$864.25,Beauty,2
C0532,ORD109356,13-10-2024,$1067.48,Footwear,1
C0913,ORD103375,02/18/2024,$424.51,,4
C0079,ORD107900,Dec 09 2024,$1059.86,Electronics,4
C0449,ORD108862,16-07-2024,417.18,Beauty,6
C0645,ORD109557,Mar 03 2024,885.04,Footwear,5
C0455,ORD103917,Mar 20 2024,339.44,,6
C0372,ORD101201,07/10/2024,843.95,Electronics,4
C0383,ORD109384,Aug 31 2024,$508.29,Sports,8
C0912,ORD109255,May 08 2024,$1147.01,Home,8
C0127,ORD108080,2024-06-28,420.19,Electronics,4
C0493,ORD103161,Mar 08 2024,171.99,Beauty,3
C0190,ORD102523,04/06/2024,"1,038.57",Footwear,7
C0554,ORD107724,2024-10-04,666.03,Sports,4
C0153,ORD108774,2024-09-01,178.04,Accessories,5
C0698,ORD100697,03/29/2024,754.71,Apparel,8
C0093,ORD101231,2024-01-11,-$447.64,Beauty,2
C0479,ORD104156,2024-12-06,$894.07,Accessories,3
C0343,ORD101479,15-07-2024,$1165.22,Home,3
C0669,ORD101486,Aug 29 2024,469.42,Footwear,2
C0395,ORD100394,11/22/2024,262.20,Home,4
C0161,ORD103731,06-09-2024,658.47,Accessories,1
C0629,ORD109273,12/21/2024,960.19,Home,5
C0762,ORD107339,Feb 23 2024,$336.19,Apparel,2
C0752,ORD101496,02/28/2024,$778.84,Electronics,2
C0737,ORD101181,2024-03-30,446.72,Electronics,5
C0689,ORD109191,08/30/2024,,Footwear,5
C0982,ORD105384,2024-06-16,677.28,Home,4
C0640,ORD103499,07/15/2024,328.88,Apparel,8
C0642,ORD104845,22-08-2024,30.84,Accessories,2
C0323,ORD100322,05/13/2024,972.91,Accessories,2
C0742,ORD109771,09-11-2024,$692.08,Sports,4
C0533,ORD104431,Jan 09 2024,142.15,Apparel,6
C0383,ORD101786,10-12-2024,"1,099.37",Footwear,3
C0432,ORD107990,28-07-2024,1130.63,Beauty,8
C0790,ORD109593,22-09-2024,,Beauty,1
C0202,ORD109479,2024-02-08,630.94,Apparel,3
C0705,ORD108896,12/29/2024,$184.13,Accessories,1
C0703,ORD101088,08-05-2024,$666.39,Accessories,5
C0451,ORD107274,09/19/2024,$675.32,Sports,7
C0305,ORD109567,19-03-2024,271.13,Apparel,2
C0778,ORD106419,2024-05-05,$57.61,Footwear,8
C0710,ORD106943,10/29/2024,$606.98,Home,8
C0513,ORD103769,25-05-2024,477.61,Apparel,2
C0529,ORD107606,2024-10-30,-$797.86,Beauty,5
C0037,ORD103778,2024-06-27,538.32,Electronics,3
C0780,ORD105156,2024-10-31,755.15,Beauty,3
C0499,ORD109147,01/30/2024,283.61,Footwear,2
C0704,ORD101694,01-10-2024,$1158.19,Home,4
C0318,ORD106706,Oct 05 2024,977.54,Accessories,2
C0150,ORD101544,Jun 24 2024,$883.03,Electronics,5
C0576,ORD102759,30-07-2024,774.74,Apparel,6
C0234,ORD103474,Mar 23 2024,"1,136.75",Accessories,6
C0295,ORD104721,Oct 05 2024,344.09,Home,7
C0099,ORD104453,2024-03-25,$955.66,Footwear,4
C0723,ORD106548,2024-03-14,606.16,Home,6
C0935,ORD103539,Mar 30 2024,$716.64,Beauty,8
C0800,ORD106416,03/25/2024,393.83,Apparel,6
C0648,ORD108607,15-05-2024,38.98,Sports,8
C0992,ORD103421,05/09/2024,$767.62,Electronics,7
C0014,ORD108807,2024-04-25,$266.81,Electronics,6
C0288,ORD107823,07/19/2024,$833.52,Beauty,7
C0216,ORD108060,17-03-2024,532.50,Electronics,3
C0935,ORD104935,05-08-2024,471.63,Accessories,2
C0801,ORD101817,01/21/2024,303.76,Accessories,5
C0952,ORD100951,23-06-2024,997.36,Accessories,5
C0768,ORD101537,Jul 15 2024,634.04,Electronics,4
C0791,ORD104198,04-02-2024,840.52,Beauty,7
C0210,ORD109189,11/04/2024,341.75,Sports,1
C0789,ORD108002,Jun 04 2024,917.04,,6
C0763,ORD106492,30-09-2024,333.94,Electronics,8
C0858,ORD106738,04/03/2024,269.71,Footwear,3
C0250,ORD101120,25-11-2024,$740.63,Footwear,2
C0237,ORD103121,10-10-2024,1166.72,Electronics,8
C0339,ORD102843,Feb 09 2024,$501.29,Footwear,3
C0340,ORD103203,09/09/2024,1018.65,Electronics,2
C0511,ORD106804,Nov 01 2024,258.11,Apparel,2
C0306,ORD106056,05/30/2024,94.41,Apparel,1
C0538,ORD107773,Apr 11 2024,$269.94,Sports,7
C0138,ORD103636,11/21/2024,673.26,Apparel,8
C0141,ORD103154,04/21/2024,638.48,Sports,8
C0035,ORD108733,03/05/2024,676.08,Apparel,2
C0699,ORD109007,01/29/2024,559.97,Beauty,7
C0184,ORD105819,2024-03-18,"1,180.42",Electronics,5
C0755,ORD105726,2024-05-02,1119.90,Accessories,7
C0264,ORD104631,2024-05-18,131.81,Beauty,4
C0919,ORD103648,18-02-2024,416.37,Accessories,4
C0928,ORD106983,15-07-2024,$128.99,Beauty,6
C0355,ORD106254,2024-03-14,$774.27,Apparel,6
C0058,ORD106259,05/06/2024,547.47,Beauty,1
C0045,ORD106450,Dec 14 2024,$1121.44,Accessories,8
C0367,ORD105847,01/21/2024,$851.82,Sports,6
C0101,ORD109539,26-04-2024,$758.99,Beauty,4
C0180,ORD102987,05/11/2024,$353.38,,6
C0158,ORD105466,2024-04-12,26.32,Apparel,8
C0649,ORD100648,30-10-2024,253.06,Footwear,3
C0641,ORD107291,03/20/2024,305.78,Accessories,8
C0966,ORD102933,29-02-2024,233.83,Beauty,4
C0266,ORD105243,Sep 21 2024,$245.43,Apparel,4
C0170,ORD103390,08/25/2024,"1,187.69",Accessories,8
C0144,ORD106854,11/01/2024,507.80,Accessories,1
C0489,ORD106866,Oct 26 2024,580.08,Footwear,8
C0443,ORD108482,2024-10-22,257.08,Accessories,2
C0414,ORD104733,09/07/2024,$390.43,Apparel,5
C0316,ORD102215,2024-07-25,653.66,Beauty,4
C0998,ORD105145,Mar 08 2024,"1,005.72",Accessories,5
C0972,ORD108672,06/08/2024,$971.65,Accessories,4
C0713,ORD100712,28-12-2024,$919.52,Apparel,1
C0211,ORD105257,11/27/2024,"1,162.19",Sports,4
C0509,ORD104035,2024-08-13,$729.37,Sports,1
C0484,ORD104512,Jun 14 2024,618.97,Accessories,7
C0859,ORD107486,2024-07-13,"1,199.21",Electronics,1
C0950,ORD109220,2024-05-07,$491.37,Beauty,4
C0215,ORD102721,Sep 04 2024,523.03,Footwear,4
C0531,ORD108244,2024-01-10,$1171.17,Home,6
C0440,ORD100439,24-04-2024,1150.73,Sports,8
C0630,ORD108276,2024-07-04,77.94,Footwear,8
C0900,ORD109546,2024-10-21,$316.36,Footwear,8
C0306,ORD105763,05/20/2024,217.71,Accessories,2
C0368,ORD105642,07-12-2024,$697.44,Sports,8
C0912,ORD101082,10/13/2024,754.50,Electronics,7
C0648,ORD109767,Jul 09 2024,,Footwear,8
C0299,ORD109242,May 11 2024,211.23,Sports,7
C0319,ORD101552,05-12-2024,$855.72,Sports,2
C0385,ORD103493,2024-11-14,712.58,,3
C0653,ORD101430,2024-07-31,$583.43,Footwear,3
C0855,ORD105048,26-02-2024,51.72,,4
C0111,ORD108375,2024-02-06,$1127.28,Electronics,8
C0414,ORD108173,09/28/2024,481.97,Accessories,8
C0732,ORD104772,18-05-2024,426.95,Beauty,3
C0738,ORD103047,2024-11-20,304.36,Apparel,1
C0153,ORD107814,Feb 28 2024,392.84,Sports,2
C0913,ORD107220,Jan 05 2024,,Footwear,6
C0253,ORD109751,03-06-2024,1044.01,Accessories,2
C0748,ORD101591,2024-11-15,89.86,Beauty,3
C0676,ORD100675,06-08-2024,250.11,Electronics,8
C0571,ORD101958,06/29/2024,-$428.00,Electronics,7
C0114,ORD108518,2024-07-15,134.19,,3
C0994,ORD107361,Feb 10 2024,487.41,Accessories,4
C0973,ORD104573,2024-03-18,437.11,Home,6
C0018,ORD108673,23-07-2024,$796.46,Apparel,5
C0035,ORD102925,06-04-2024,15.80,Beauty,5
C0708,ORD106395,07/25/2024,966.38,Beauty,3
C0852,ORD109934,2024-09-26,958.96,Accessories,8
C0776,ORD109611,2024-06-14,$904.39,,1
C0223,ORD101869,2024-01-12,36.08,Apparel,4
C0242,ORD109001,2024-01-06,$1027.04,Footwear,1
C0699,ORD104432,2024-07-23,$520.26,Apparel,4
C0225,ORD109144,2024-04-26,$18.18,Accessories,6
C0172,ORD103565,2024-12-17,195.11,Home,6
C0309,ORD102207,03/09/2024,$930.95,,6
C0187,ORD100186,09/09/2024,389.34,Sports,4
C0160,ORD102395,Nov 25 2024,$1125.95,Home,7
C0580,ORD105855,2024-06-06,$1114.10,Accessories,7
C0365,ORD104437,02/08/2024,$37.23,Apparel,4
C0022,ORD102229,10-01-2024,953.76,Sports,3
C0821,ORD106491,01/01/2024,503.44,Home,4
C0702,ORD103127,12/12/2024,$170.62,Electronics,6
C0343,ORD101894,19-11-2024,$529.66,Beauty,2
C0467,ORD100466,Jul 12 2024,98.43,Home,1
C0360,ORD102136,Sep 01 2024,$78.48,Footwear,1
C0182,ORD107911,21-06-2024,$1198.55,Sports,4
C0027,ORD103118,11-02-2024,961.69,Footwear,4
C0658,ORD100657,09/14/2024,735.47,Sports,4
C0680,ORD109108,Feb 05 2024,-$978.84,Apparel,1
C0899,ORD104983,09/08/2024,904.87,Beauty,1
C0404,ORD107193,02/16/2024,390.66,Apparel,4
C0742,ORD108912,02/11/2024,405.55,Beauty,1
C1000,ORD105001,12/09/2024,568.75,Apparel,4
C0956,ORD109031,19-05-2024,743.93,Accessories,8
C0056,ORD100055,05-03-2024,"1,111.54",Beauty,8
C0784,ORD109578,May 09 2024,810.32,Beauty,5
C0952,ORD108146,2024-03-29,$824.08,Beauty,5
C0295,ORD105591,Jun 07 2024,272.23,Home,4
C0519,ORD109009,02/23/2024,$84.23,Footwear,7
C0630,ORD102422,21-09-2024,$552.15,Footwear,8
C0758,ORD103076,30-10-2024,$803.15,Sports,6
C0694,ORD108240,10/07/2024,$33.10,Home,8
C0185,ORD102514,14-06-2024,832.15,Sports,4
C0889,ORD105750,Apr 16 2024,754.76,Footwear,1
C0531,ORD104864,15-04-2024,523.28,Apparel,5
C0065,ORD100064,Jun 17 2024,$916.12,Accessories,4
C0376,ORD103811,Mar 12 2024,$1170.60,Sports,5
C0762,ORD102639,Dec 11 2024,$408.81,Apparel,2
C0032,ORD107562,2024-11-30,$27.28,Beauty,5
C0964,ORD104509,28-10-2024,$1024.26,Sports,2
C0400,ORD105213,22-07-2024,531.37,,3
C0738,ORD104073,01/10/2024,953.27,Footwear,4
C0357,ORD105870,Mar 18 2024,$791.92,Beauty,3
C0032,ORD102363,Mar 14 2024,117.29,Electronics,3
C0662,ORD101003,Jun 07 2024,324.08,Footwear,5
C0812,ORD108586,Dec 11 2024,$1025.77,Accessories,3
C0245,ORD100244,2024-11-07,$1191.45,,1
C0764,ORD108510,09/23/2024,16.55,Home,2
C0161,ORD104151,03/28/2024,"1,171.19",Home,8
C0133,ORD106813,04/30/2024,504.05,Sports,4
C0849,ORD103864,09/04/2024,$1190.71,Sports,5
C0570,ORD106786,2024-03-01,$531.35,Apparel,8
C0463,ORD107111,06/21/2024,$772.43,Electronics,8
C0257,ORD109446,03/23/2024,1005.71,Accessories,4
C0362,ORD109148,10/14/2024,707.60,Footwear,1
C0416,ORD101688,Apr 27 2024,"1,140.84",Sports,1
C0401,ORD105535,2024-05-26,700.42,Electronics,5
C0435,ORD102522,19-07-2024,430.67,Apparel,8
C0881,ORD109564,2024-02-26,211.47,,6
C0031,ORD102462,28-12-2024,123.07,,1
C0050,ORD107612,2024-07-06,207.50,Sports,4
C0685,ORD101357,12/10/2024,281.11,Footwear,5
C0659,ORD103537,25-02-2024,$592.83,Home,8
C0883,ORD101710,04-12-2024,,Sports,5
C0547,ORD104514,Sep 18 2024,712.23,,3
C0933,ORD104191,05-01-2024,458.51,Beauty,5
C0154,ORD108105,07/30/2024,103.66,Footwear,8
C0299,ORD109670,Apr 23 2024,-$367.29,Sports,6
C0851,ORD107046,2024-04-29,999.55,Home,7
C0295,ORD104382,2024-04-09,287.16,Electronics,1
C0342,ORD109361,Jun 12 2024,219.71,Electronics,3
C0573,ORD103407,2024-08-20,$975.42,Footwear,1
C0058,ORD108806,10/13/2024,$242.83,Electronics,5
C0113,ORD108993,2024-11-22,$870.89,Electronics,3
C0905,ORD104182,Jul 18 2024,422.70,Electronics,8
C0433,ORD100432,2024-05-04,$97.90,Home,1
C0350,ORD102993,2024-10-10,641.56,Home,2
C0511,ORD104361,2024-09-02,76.51,Beauty,5
C0219,ORD108190,2024-05-26,666.76,Home,8
C0412,ORD102566,24-06-2024,336.77,Footwear,6
C0129,ORD100128,09-12-2024,540.45,Sports,8
C0948,ORD109789,Aug 08 2024,805.18,Accessories,2
C0076,ORD109877,2024-05-18,$312.27,Beauty,5
C0873,ORD106221,03-09-2024,$1167.26,Beauty,7
C0989,ORD104711,2024-07-22,481.99,,8
C0311,ORD100310,09/13/2024,751.05,Sports,4
C0973,ORD104495,02-07-2024,452.12,,7
C0997,ORD108701,12/18/2024,1122.65,Accessories,8
C0250,ORD109125,22-01-2024,$1103.37,Home,6
C0948,ORD109781,2024-10-21,$603.64,Sports,5
C0055,ORD105189,2024-01-27,"1,177.12",,4
C0013,ORD108078,2024-11-09,,Apparel,1
C0366,ORD102245,05/02/2024,16.65,Apparel,6
C0215,ORD103937,Dec 15 2024,637.43,Beauty,4
C0071,ORD103616,Jul 24 2024,910.72,Footwear,3
C0970,ORD102658,Apr 25 2024,814.58,Accessories,4
C0582,ORD100581,Jul 26 2024,321.83,Beauty,2
C0898,ORD105795,07/23/2024,$458.97,Apparel,4
C0290,ORD106522,2024-09-09,100.70,Footwear,3
C0124,ORD107236,03/11/2024,925.62,Sports,4
C0227,ORD107241,Apr 01 2024,59.33,Accessories,7
C0012,ORD104287,18-05-2024,$150.73,,6
C0882,ORD108885,Jul 11 2024,$1055.64,Sports,7
C0090,ORD102447,Feb 23 2024,758.28,Accessories,5
C0964,ORD109224,2024-10-08,$1190.74,Electronics,2
C0114,ORD102695,09/24/2024,$451.44,Sports,4
C0284,ORD103004,08/30/2024,156.69,Sports,6
C0888,ORD105417,07/13/2024,249.76,Home,4
C0345,ORD105484,Nov 18 2024,130.24,Apparel,3
C0175,ORD104062,Apr 05 2024,1148.21,Footwear,5
C0806,ORD101193,07-10-2024,221.83,Home,3
C0861,ORD106788,12/04/2024,625.45,Home,4
C0355,ORD108983,2024-09-02,$440.87,Beauty,3
C0606,ORD109405,08/27/2024,490.12,Apparel,8
C0505,ORD104918,2024-12-29,953.32,,4
C0382,ORD109522,Jun 15 2024,265.07,Electronics,1
C0530,ORD100529,03-05-2024,40.65,Electronics,3
C0253,ORD102703,2024-12-28,$216.19,Electronics,5
C0696,ORD109131,Jul 02 2024,203.16,,6
C0562,ORD101511,15-02-2024,540.25,,5
C0586,ORD108424,2024-11-01,1168.85,Apparel,6
C0779,ORD109717,09/11/2024,$414.61,Electronics,7
C0910,ORD100909,30-08-2024,$92.23,,1
C0708,ORD101163,30-05-2024,939.29,,2
C0041,ORD102723,Sep 29 2024,198.26,Apparel,5
C0109,ORD100108,Jun 25 2024,1160.24,,5
C0797,ORD100796,07-12-2024,$499.30,Home,8
C0782,ORD102785,2024-01-19,1146.01,Accessories,6
C0852,ORD108194,02/05/2024,1166.92,,8
C0779,ORD106326,28-08-2024,$37.99,,3
C0127,ORD105611,Jul 09 2024,$175.76,Accessories,4
C0127,ORD105998,25-03-2024,553.83,Sports,7
C0120,ORD103331,Oct 13 2024,880.48,Beauty,1
C0610,ORD101677,19-01-2024,$203.06,Sports,7
C0185,ORD109282,10/17/2024,704.41,Home,5
C0996,ORD101738,2024-11-18,891.07,Accessories,1
C0514,ORD107272,21-01-2024,$136.29,Electronics,2
C0246,ORD108588,2024-06-05,670.71,Sports,7
C0712,ORD104429,09/10/2024,947.84,Electronics,3
C0376,ORD106465,01-10-2024,$1081.75,Apparel,7
C0086,ORD105546,24-04-2024,$1050.64,Accessories,2
C0316,ORD107280,05-01-2024,$408.95,Footwear,5
C0602,ORD101828,05/27/2024,$652.67,Accessories,3
C0271,ORD104387,Apr 01 2024,777.75,Footwear,8
C0745,ORD108347,Aug 29 2024,507.87,,1
C0573,ORD101695,Jan 17 2024,1129.85,Footwear,6
C0237,ORD104022,24-06-2024,363.91,,7
C0307,ORD107720,08-06-2024,408.69,,5
C0685,ORD108484,08/24/2024,776.14,Electronics,2
C0633,ORD104179,Jul 04 2024,801.49,Sports,6
C0631,ORD101390,Oct 02 2024,$310.16,Apparel,7
C0936,ORD103826,Jan 28 2024,765.90,Sports,4
C0313,ORD109441,Apr 21 2024,348.86,,6
C0880,ORD106717,Jan 03 2024,995.60,Footwear,6
C0642,ORD106252,29-08-2024,,,6
C0806,ORD106405,15-01-2024,1026.76,Beauty,7
C0006,ORD100005,07/10/2024,742.32,Beauty,1
C0689,ORD106228,29-09-2024,467.91,Electronics,3
C0860,ORD101186,2024-12-18,830.04,Accessories,1
C0884,ORD102150,04/20/2024,735.61,Footwear,6
C0780,ORD104195,15-07-2024,422.09,Beauty,3
C0641,ORD107700,2024-02-22,903.01,Sports,6
C0439,ORD105013,20-08-2024,"1,019.53",Sports,8
C0645,ORD104977,23-07-2024,$1166.19,Beauty,4
C0094,ORD101183,2024-01-18,$958.48,Beauty,2
C0654,ORD108870,06/26/2024,264.77,Beauty,8
C0491,ORD108025,22-02-2024,893.44,Beauty,8
C0009,ORD109206,19-06-2024,903.04,Beauty,6
C0614,ORD107049,2024-12-26,419.97,,6
C0009,ORD106148,2024-02-21,$217.23,Electronics,7
C0696,ORD104100,10/31/2024,975.88,Sports,4
C0236,ORD101112,Dec 11 2024,232.78,Sports,8
C0264,ORD106712,31-03-2024,45.33,Footwear,5
C0763,ORD102530,21-04-2024,$566.27,Sports,3
C0130,ORD106427,Jan 31 2024,118.64,Accessories,6
C0608,ORD102887,26-01-2024,1198.26,Apparel,8
C0210,ORD104776,06/11/2024,277.61,Sports,1
C0057,ORD102196,2024-02-16,28.46,Footwear,4
C0871,ORD104427,02/06/2024,$143.04,Home,8
C0386,ORD102578,Sep 07 2024,215.64,Beauty,5
C0099,ORD108642,11/03/2024,934.99,Accessories,4
C0012,ORD107912,2024-07-04,1168.93,Beauty,3
C0762,ORD101634,11-03-2024,131.81,Footwear,4
C0436,ORD107372,06-05-2024,914.41,Electronics,5
C0920,ORD106321,23-07-2024,583.23,Electronics,8
C0904,ORD105294,10-12-2024,882.85,Beauty,4
C0547,ORD100546,2024-04-23,492.83,Footwear,3
C0240,ORD100239,Aug 25 2024,$355.99,,5
C0803,ORD100802,24-08-2024,1195.31,Sports,2
C0702,ORD101787,2024-03-13,$196.20,Apparel,8
C0465,ORD102412,08/15/2024,626.11,Home,3
C0710,ORD103147,08-01-2024,234.28,Sports,8
C0982,ORD105094,2024-09-21,483.15,Electronics,1
C0279,ORD105055,May 08 2024,$721.16,Accessories,1
C0351,ORD102668,May 03 2024,344.10,Sports,6
C0699,ORD107166,25-05-2024,$549.90,Electronics,8
C0726,ORD107728,2024-08-13,88.23,Electronics,4
C0728,ORD101929,19-11-2024,933.84,Accessories,3
C0798,ORD108286,2024-12-14,$1197.40,Accessories,6
C0680,ORD103612,Jan 02 2024,42.27,Footwear,2
C0604,ORD104465,Jul 07 2024,$1120.13,Accessories,2
C0494,ORD103519,Jul 06 2024,689.27,Footwear,7
C0231,ORD103877,31-05-2024,1005.32,,2
C0349,ORD105151,Dec 28 2024,"1,029.11",Sports,8
C0604,ORD102999,Jul 24 2024,757.27,Apparel,6
C0437,ORD105933,2024-11-27,$137.86,Accessories,2
C0871,ORD105863,May 26 2024,1013.27,Accessories,1
C0562,ORD105836,21-06-2024,$88.50,,1
C0355,ORD109357,Oct 29 2024,$666.62,Home,7
C0773,ORD108322,Jul 26 2024,557.10,,4
C0458,ORD106815,Jan 15 2024,773.41,Footwear,3
C0040,ORD108741,13-06-2024,$1144.97,,5
C0103,ORD100102,17-07-2024,313.72,Accessories,2
C0662,ORD100661,Feb 01 2024,786.41,Home,5
C0400,ORD100399,05/27/2024,$175.18,,8
C0591,ORD106588,11/19/2024,215.83,Electronics,5
C0287,ORD103938,2024-12-28,771.27,,3
C0217,ORD107709,23-12-2024,,Sports,5
C0923,ORD104816,09/18/2024,1070.64,,8
C0854,ORD102376,May 19 2024,488.20,Home,7
C0347,ORD100346,10/06/2024,"1,137.10",Apparel,6
C0670,ORD108815,04/19/2024,999.96,Beauty,1
C0181,ORD103312,15-02-2024,898.08,Apparel,2
C0572,ORD106746,01/14/2024,720.67,Home,2
C0599,ORD105664,Feb 07 2024,$799.00,Apparel,6
C0525,ORD105626,02/15/2024,$378.15,Sports,4
C0707,ORD107437,2024-11-29,400.38,Accessories,3
C0397,ORD103717,Oct 01 2024,783.88,Home,8
C0471,ORD107005,Apr 11 2024,$948.63,Apparel,8
C0279,ORD108970,Apr 28 2024,710.93,Accessories,2
C0602,ORD107423,May 18 2024,564.37,Sports,8
C0014,ORD106087,18-02-2024,,Beauty,3
C0210,ORD109387,10-10-2024,168.18,Sports,8
C0107,ORD102650,2024-12-02,$974.90,Footwear,4
C0299,ORD102001,Aug 14 2024,493.08,Sports,2
C0025,ORD107813,21-03-2024,784.64,Sports,8
C0357,ORD101785,05/10/2024,$785.30,,6
C0797,ORD109694,05-12-2024,$886.18,Electronics,1
C0224,ORD108392,04/09/2024,$126.07,Footwear,6
C0250,ORD100249,06/29/2024,167.43,Electronics,8
C0089,ORD106066,17-04-2024,794.16,Footwear,3
C0040,ORD108516,11/18/2024,867.17,Home,7
C0696,ORD106900,2024-12-27,531.63,Beauty,1
C0700,ORD103840,03/21/2024,$640.26,Accessories,7
C0930,ORD103037,28-06-2024,$77.92,,7
C0216,ORD104368,09/11/2024,$1082.66,Footwear,7
C0516,ORD100515,05/25/2024,316.06,Sports,7
C0875,ORD107066,27-05-2024,43.43,Footwear,7
C0118,ORD103114,2024-03-24,$671.28,Electronics,7
C0092,ORD106928,2024-11-02,$371.01,Electronics,6
C0518,ORD107293,06/25/2024,1167.20,Accessories,1
C0102,ORD109199,10-12-2024,168.99,Home,3
C0626,ORD102664,28-11-2024,1046.03,Beauty,5
C0564,ORD106318,Jun 15 2024,689.23,Apparel,8
C0570,ORD107081,Apr 06 2024,$620.64,,7
C0818,ORD101103,2024-12-29,99.39,Footwear,4
C0424,ORD106353,2024-08-12,"1,105.31",Sports,5
C0940,ORD101561,Oct 09 2024,400.19,Home,3
C0649,ORD105678,01-01-2024,630.76,,2
C0858,ORD105427,12/28/2024,939.08,Beauty,6
C0575,ORD102190,10/14/2024,$284.74,Sports,7
C0374,ORD108012,02/03/2024,975.51,Apparel,5
C0432,ORD108205,Aug 22 2024,$729.07,Footwear,4
C0852,ORD103462,05/08/2024,$321.26,Footwear,8
C0421,ORD109709,2024-04-21,$449.84,Electronics,8
C0639,ORD105449,2024-12-15,988.71,Home,6
C0092,ORD100091,01-12-2024,460.43,Home,6
C0547,ORD101133,2024-08-26,529.14,Accessories,8
C0849,ORD101295,Mar 17 2024,$65.92,Accessories,3
C0510,ORD108892,Oct 21 2024,$30.33,Sports,7
C0641,ORD100640,04/14/2024,394.49,Electronics,4
C0919,ORD101708,11-02-2024,"1,112.33",Sports,1
C0939,ORD106971,09-06-2024,$1068.29,Apparel,2
C0529,ORD106410,Oct 05 2024,$960.46,Apparel,8
C0276,ORD100275,Oct 23 2024,787.43,Accessories,8
C0127,ORD101819,2024-02-27,$1068.69,Footwear,5
C0487,ORD108024,2024-07-14,905.67,Beauty,5
C0765,ORD104858,06/24/2024,$236.48,Accessories,4
C0863,ORD108757,25-12-2024,$768.71,Home,3
C0130,ORD109223,Feb 22 2024,120.07,,8
C0266,ORD103737,13-03-2024,$755.74,Sports,2
C0992,ORD100991,06/27/2024,24.99,Footwear,2
C0323,ORD107436,Jan 05 2024,$338.17,Beauty,1
C0113,ORD108592,11/28/2024,$34.06,Apparel,6
C0138,ORD109265,Jan 31 2024,144.64,Beauty,4
C0588,ORD101474,31-07-2024,1121.38,Electronics,3
C0217,ORD102139,10/17/2024,$991.10,Footwear,1
C0016,ORD106753,Jul 20 2024,636.21,Electronics,8
C0031,ORD107676,03/15/2024,$1015.85,Sports,5
C0001,ORD103606,Jan 17 2024,230.69,Footwear,2
C0584,ORD102488,08/05/2024,$249.87,Accessories,8
C0200,ORD100199,Jan 16 2024,706.35,Footwear,6
C0244,ORD103279,27-10-2024,390.87,Footwear,4
C0340,ORD109141,Sep 12 2024,$279.81,Electronics,7
C0513,ORD101805,2024-03-01,1067.89,Apparel,3
C0779,ORD101676,09/26/2024,382.46,,3
C0098,ORD101391,04/20/2024,206.86,Electronics,8
C0312,ORD107016,Sep 24 2024,101.71,Beauty,7
C0202,ORD109160,May 19 2024,$60.25,Footwear,6
C0792,ORD108169,07/13/2024,$212.19,Apparel,1
C0223,ORD101504,May 05 2024,1069.23,Home,8
C0829,ORD104820,2024-06-11,332.67,Beauty,7
C0218,ORD108001,01/27/2024,$732.83,Home,2
C0965,ORD102385,20-02-2024,$1014.13,Apparel,7
C0836,ORD102155,2024-09-04,,Apparel,5
C0929,ORD103935,08/16/2024,$1067.39,Apparel,8
C0560,ORD100559,Feb 04 2024,$124.28,Accessories,8
C0026,ORD100025,11-04-2024,$643.94,Beauty,3
C0955,ORD106592,Jul 07 2024,$1016.10,Apparel,2
C0003,ORD104098,12/05/2024,542.84,Electronics,7
C0917,ORD109066,05/04/2024,850.33,Home,7
C0436,ORD100435,01-11-2024,$87.66,Accessories,2
C0490,ORD107790,2024-12-09,704.44,,2
C0464,ORD104802,26-04-2024,910.91,Home,2
C0332,ORD107457,2024-10-28,1136.71,,4
C0987,ORD104113,10/07/2024,$886.51,Electronics,2
C0633,ORD103555,2024-02-04,173.60,Sports,8
C0771,ORD101039,2024-03-23,645.13,Sports,4
C0438,ORD103495,May 24 2024,891.08,Electronics,4
C0355,ORD102347,Dec 24 2024,1049.12,Accessories,2
C0642,ORD105131,11/28/2024,$295.38,,1
C0176,ORD100175,18-03-2024,720.21,Sports,2
C0247,ORD106122,11/26/2024,397.09,Sports,3
C0928,ORD103981,04/30/2024,392.32,Home,1
C0442,ORD102562,01/27/2024,$512.24,Beauty,1
C0915,ORD106442,2024-02-14,898.24,Electronics,3
C0107,ORD104778,12-07-2024,674.32,Footwear,4
C0716,ORD101542,04/04/2024,280.73,Footwear,3
C0551,ORD108454,2024-09-18,509.28,Beauty,5
C0075,ORD107095,2024-11-06,,Apparel,8
C0608,ORD102602,Sep 07 2024,998.62,Electronics,6
C0178,ORD108851,19-01-2024,$902.20,Apparel,6
C0800,ORD100799,Nov 09 2024,539.39,Home,4
C0821,ORD102387,05-04-2024,$808.21,Beauty,3
C0790,ORD106323,01/08/2024,1010.42,Home,5
C0889,ORD105345,10/11/2024,1141.95,Footwear,7
C0415,ORD102036,2024-09-17,90.50,Footwear,3
C0371,ORD103054,20-09-2024,823.21,,5
C0411,ORD104759,2024-06-30,686.51,Home,8
C0570,ORD107011,2024-06-16,354.87,Electronics,7
C0940,ORD104297,01/26/2024,514.67,Home,8
C0357,ORD107517,Oct 14 2024,$1127.15,Sports,4
